GrLivArea,BedroomAbvGr,KitchenAbvGr,OverallCond,CentralAir,SalePrice
0.4696794129007339,0.5,0.6666666666666666,0.5,0,136500
-0.3615295480880649,0.25,0.3333333333333333,0.625,1,110000
1.0475086906141369,0.5,0.3333333333333333,0.625,1,193500
-0.19621475473155656,0.25,0.3333333333333333,0.5,1,153500
0.15295480880648898,0.375,0.3333333333333333,0.5,1,245000
-0.6164542294322132,0.375,0.3333333333333333,0.5,1,126500
0.01544998068752414,0.375,0.3333333333333333,0.5,1,168500
1.4723831595210506,0.5,0.3333333333333333,0.5,1,260000
0.14831981460023175,0.375,0.3333333333333333,0.5,1,174000
-0.3707995365005794,0.25,0.3333333333333333,0.5,1,164500
0.09578988026264967,0.25,0.3333333333333333,0.125,0,85000
-0.7323290845886443,0.375,0.3333333333333333,0.5,1,123600
-0.6550791811510236,0.25,0.3333333333333333,0.5,1,109900
-0.3538045577443028,0.25,0.3333333333333333,0.25,1,98600
-0.772499034376207,0.25,0.3333333333333333,0.75,1,163500
1.2777134028582464,0.5,0.6666666666666666,0.625,0,133900
0.4974893781382773,0.375,0.3333333333333333,0.5,1,204750
0.009269988412514484,0.375,0.3333333333333333,0.875,1,185000
0.19157976052529926,0.375,0.3333333333333333,0.5,1,214000
-0.7786790266512167,0.375,0.3333333333333333,0.5,1,94750
-0.9718037852452684,0.25,0.3333333333333333,0.5,0,83000
-0.36925453843182704,0.375,0.3333333333333333,0.5,1,128950
0.22556971803785245,0.375,0.3333333333333333,0.75,1,205000
0.4140594824256469,0.375,0.3333333333333333,0.5,1,178000
0.1096948628814214,0.5,0.6666666666666666,0.5,1,118964
-0.36770954036307457,0.375,0.3333333333333333,0.5,1,198900
0.5469293163383546,0.5,0.3333333333333333,0.375,1,169500
0.8157589803012746,0.375,0.3333333333333333,0.5,1,250000
-0.6442641946697567,0.25,0.3333333333333333,0.75,1,100000
-1.0428736964078795,0.25,0.3333333333333333,0.5,1,115000
0.08188489764387795,0.375,0.3333333333333333,0.75,0,115000
0.5870992661259173,0.375,0.3333333333333333,0.625,1,190000
0.6040942448821939,0.5,0.3333333333333333,0.375,1,136900
-0.05252993433758208,0.375,0.3333333333333333,0.5,1,180000
1.9034376207029744,0.5,0.3333333333333333,0.5,1,383970
1.2282734646581692,0.375,0.3333333333333333,0.5,1,217000
1.3225183468520665,0.375,0.3333333333333333,0.875,1,259500
-0.009269988412514484,0.25,0.3333333333333333,0.5,1,176000
-0.5747392815758979,0.375,0.3333333333333333,0.5,1,139000
-0.5237543453070683,0.25,0.3333333333333333,0.5,1,155000
2.716106604866744,0.625,0.3333333333333333,0.5,1,320000
-0.012359984550019312,0.375,0.3333333333333333,0.5,1,163990
-0.7354190807261491,0.125,0.3333333333333333,0.5,1,180000
-0.5268443414445731,0.375,0.3333333333333333,0.5,1,100000
-0.593279258400927,0.375,0.3333333333333333,0.75,1,136000
-0.4094244882193897,0.25,0.3333333333333333,0.5,1,153900
0.18848976438779447,0.375,0.3333333333333333,0.5,1,181000
-1.096948628814214,0.25,0.3333333333333333,0.875,0,84500
-0.7817690227887215,0.25,0.3333333333333333,0.5,1,128000
-0.9640787949015064,0.375,0.3333333333333333,0.75,1,87000
-0.17921977597528002,0.375,0.3333333333333333,0.5,1,155000
-0.6349942062572422,0.375,0.3333333333333333,0.75,1,150000
1.070683661645423,0.5,0.3333333333333333,0.625,1,226000
0.9115488605639244,0.375,0.3333333333333333,0.5,1,244000
-0.2116647354190808,0.375,0.3333333333333333,0.625,1,150750
-0.25955967555040554,0.25,0.3333333333333333,0.5,1,220000
0.3970645036693704,0.375,0.3333333333333333,0.625,1,180000
0.3368095789880263,0.375,0.3333333333333333,0.625,1,174000
-0.3862495171881035,0.375,0.3333333333333333,0.5,1,143000
0.764774044032445,0.625,0.6666666666666666,0.5,1,171000
0.5994592506759366,0.375,0.3333333333333333,0.5,1,230000
0.4634994206257242,0.375,0.3333333333333333,0.5,1,231500
-0.9269988412514484,0.375,0.3333333333333333,0.5,1,115000
0.4171494785631518,0.375,0.3333333333333333,0.5,1,260000
-0.12205484743144072,0.5,0.3333333333333333,0.375,1,166000
0.057164928543839325,0.375,0.3333333333333333,0.5,1,204000
0.4078794901506373,0.75,0.6666666666666666,0.5,1,125000
0.3785245268443415,0.375,0.3333333333333333,0.5,1,130000
-0.9100038624951718,0.25,0.3333333333333333,0.75,1,105000
0.8821938972576284,0.375,0.3333333333333333,0.5,1,222500
-0.593279258400927,0.375,0.3333333333333333,0.5,1,141000
-0.1853997682502897,0.375,0.3333333333333333,0.375,1,115000
-0.764774044032445,0.375,0.3333333333333333,0.625,1,122000
0.38006952491309387,0.25,0.3333333333333333,0.5,1,372402
0.817303978370027,0.5,0.3333333333333333,0.5,1,190000
-0.3275395905755118,0.125,0.3333333333333333,0.75,1,235000
-0.4078794901506373,0.5,0.3333333333333333,0.5,1,125000
-0.5685592893008884,0.25,0.3333333333333333,0.5,0,79000
-0.6550791811510236,0.25,0.3333333333333333,0.75,1,109500
0.7786790266512167,0.5,0.3333333333333333,0.5,1,269500
0.7462340672074158,0.375,0.3333333333333333,0.5,1,254900
1.5419080726149093,0.5,0.3333333333333333,0.5,1,320000
-0.35843955195056004,0.375,0.3333333333333333,0.625,1,162500
1.8601776747779064,0.375,0.3333333333333333,0.5,1,412500
0.11896485129393587,0.375,0.3333333333333333,0.5,1,220000
-0.899188876013905,0.125,0.3333333333333333,0.625,1,103200
0.2348397064503669,0.375,0.3333333333333333,0.75,1,152000
-0.16840478949401316,0.5,0.6666666666666666,0.75,1,127500
0.6226342217072228,0.25,0.3333333333333333,0.5,1,190000
1.0768636539204326,0.375,0.3333333333333333,0.5,1,325624
0.395519505600618,0.375,0.3333333333333333,0.5,1,183500
0.37543453070683663,0.25,0.3333333333333333,0.625,1,228000
-0.12668984163769795,0.25,0.3333333333333333,0.625,1,128500
0.2966396292004635,0.375,0.3333333333333333,0.5,1,215000
0.4681344148319815,0.25,0.3333333333333333,0.75,1,239000
-0.15758980301274622,0.375,0.3333333333333333,0.5,1,163000
0.28891463885670143,0.375,0.3333333333333333,0.5,1,184000
1.0722286597141752,0.5,0.3333333333333333,0.75,1,243000
0.9208188489764388,0.5,0.3333333333333333,0.5,1,211000
0.7045191193511008,0.5,0.3333333333333333,0.5,1,172500
1.1896485129393588,0.125,0.3333333333333333,0.5,1,501837
-0.7663190421011974,0.25,0.3333333333333333,0.625,1,100000
0.09424488219389726,0.375,0.3333333333333333,0.5,1,177000
0.5222093472383159,0.5,0.3333333333333333,0.625,1,200100
-0.19157976052529926,0.375,0.3333333333333333,0.625,1,120000
0.9548088064889921,0.375,0.3333333333333333,0.5,1,200000
-0.3275395905755118,0.375,0.3333333333333333,0.875,1,127000
3.3124758594051755,0.5,0.3333333333333333,1.0,1,475000
-0.3816145229818463,0.375,0.3333333333333333,0.5,1,173000
0.2966396292004635,0.375,0.3333333333333333,0.75,1,135000
-0.3707995365005794,0.25,0.6666666666666666,0.5,1,153337
0.1993047508690614,0.0,0.3333333333333333,0.5,1,286000
1.951332560834299,0.375,0.3333333333333333,0.875,1,315000
0.02317497103128621,0.5,0.3333333333333333,1.0,1,184000
-0.05098493626882966,0.375,0.3333333333333333,0.5,1,192000
0.3785245268443415,0.375,0.3333333333333333,0.5,1,130000
-0.9269988412514484,0.375,0.3333333333333333,0.75,1,127000
-0.012359984550019312,0.375,0.3333333333333333,0.625,1,148500
0.4047894940131325,0.375,0.3333333333333333,0.5,1,311872
2.5461568173039786,0.5,0.3333333333333333,0.375,1,235000
1.1819235225955969,0.625,0.3333333333333333,0.625,1,104000
0.3847045191193511,0.375,0.3333333333333333,0.5,1,274900
-0.5299343375820779,0.25,0.3333333333333333,0.5,1,140000
-0.2858246427191966,0.375,0.3333333333333333,0.625,1,171500
-0.2379297025878717,0.25,0.3333333333333333,0.625,1,112000
-0.9517188103514872,0.125,0.3333333333333333,0.5,1,149000
-0.2780996523754345,0.25,0.3333333333333333,0.75,1,110000
-0.03398995751255311,0.375,0.3333333333333333,0.5,1,180500
0.35843955195056004,0.375,0.3333333333333333,0.5,1,143900
-0.5623792970258787,0.375,0.3333333333333333,0.5,1,141000
0.9239088451139436,0.375,0.3333333333333333,0.5,1,277000
-0.5747392815758979,0.375,0.3333333333333333,0.75,1,145000
-0.9269988412514484,0.25,0.3333333333333333,0.625,0,98000
-0.3893395133256083,0.375,0.3333333333333333,0.5,1,186000
0.5994592506759366,0.375,0.3333333333333333,0.5,1,252678
-0.7323290845886443,0.375,0.3333333333333333,0.5,1,156000
-0.1112398609501738,0.375,0.3333333333333333,0.75,1,161750
-0.3522595596755504,0.25,0.3333333333333333,0.625,1,134450
-0.04325994592506759,0.375,0.3333333333333333,0.5,1,210000
-0.21011973735032832,0.375,0.3333333333333333,0.375,0,107000
0.7570490536886829,0.375,0.3333333333333333,1.0,1,311500
-0.33371958285052145,0.25,0.3333333333333333,0.5,1,167240
0.05252993433758208,0.25,0.3333333333333333,0.5,1,204900
1.2406334492081883,0.5,0.3333333333333333,0.5,1,200000
0.13595983005021245,0.375,0.3333333333333333,0.625,1,179900
-0.9269988412514484,0.25,0.3333333333333333,0.625,1,97000
1.4337582078022402,0.375,0.3333333333333333,0.5,1,386250
-0.2502896871378911,0.375,0.3333333333333333,0.5,1,112000
1.6315179606025492,0.5,0.3333333333333333,0.5,1,290000
-0.7369640787949016,0.25,0.3333333333333333,0.625,1,106000
-0.8528389339513326,0.375,0.3333333333333333,0.5,1,125000
0.14059482425646969,0.25,0.3333333333333333,0.5,1,192500
-0.4171494785631518,0.375,0.3333333333333333,0.625,1,148000
2.054847431440711,0.5,0.3333333333333333,0.5,1,403000
-0.7369640787949016,0.25,0.3333333333333333,0.5,1,94500
-0.880648899188876,0.375,0.3333333333333333,0.625,1,128200
0.7663190421011974,0.5,0.3333333333333333,0.5,1,216500
-0.7369640787949016,0.25,0.3333333333333333,0.25,1,89500
-0.0772499034376207,0.375,0.3333333333333333,0.5,1,185500
0.43259945925067605,0.375,0.3333333333333333,0.75,1,194500
0.3553495558130552,0.375,0.3333333333333333,0.5,1,318000
0.035534955581305525,0.375,0.3333333333333333,0.375,1,113000
0.15758980301274622,0.375,0.3333333333333333,0.5,1,262500
-0.9239088451139436,0.25,0.3333333333333333,1.0,1,110500
-0.03707995365005794,0.375,0.3333333333333333,0.375,0,79000
-0.3816145229818463,0.375,0.3333333333333333,0.625,1,120000
0.9980687524140596,0.375,0.3333333333333333,0.5,1,205000
0.6303592120509849,0.375,0.3333333333333333,0.5,1,241500
0.7168791039011201,0.5,0.6666666666666666,0.875,0,137000
-0.13750482811896486,0.25,0.3333333333333333,0.5,1,140000
0.31517960602549244,0.375,0.3333333333333333,0.5,1,180000
1.0505986867516417,0.5,0.3333333333333333,0.75,1,277000
-0.24410969486288145,0.375,0.3333333333333333,0.125,1,76500
0.24874468906913866,0.25,0.3333333333333333,0.5,1,235000
0.2719196601004249,0.375,0.3333333333333333,0.5,1,173000
-0.2502896871378911,0.375,0.3333333333333333,0.75,1,158000
-0.2317497103128621,0.375,0.3333333333333333,0.625,1,145000
1.2777134028582464,0.5,0.3333333333333333,0.5,1,230000
0.4078794901506373,0.375,0.3333333333333333,0.5,1,207500
0.21629972962533803,0.375,0.3333333333333333,0.5,1,220000
0.5067593665507918,0.375,0.3333333333333333,0.5,1,231500
-0.899188876013905,0.25,0.3333333333333333,0.5,1,97000
-0.12668984163769795,0.375,0.3333333333333333,0.5,1,176000
1.7149478563151797,0.375,0.3333333333333333,0.5,1,276000
-0.3893395133256083,0.375,0.3333333333333333,0.75,1,151000
-0.2286597141753573,0.375,0.3333333333333333,0.75,1,130000
-1.08149864812669,0.25,0.3333333333333333,0.5,0,73000
-0.06488991888760139,0.375,0.3333333333333333,0.625,1,175500
0.07261490923136346,0.375,0.3333333333333333,0.5,1,185000
1.1247585940517577,0.5,0.3333333333333333,0.875,1,179500
-1.0598686751641555,0.25,0.3333333333333333,0.625,1,120500
-0.5422943221320974,0.375,0.3333333333333333,0.75,1,148000
0.7338740826573967,0.375,0.3333333333333333,0.5,1,266000
-0.1560448049439938,0.25,0.3333333333333333,0.75,1,241500
1.2452684434144456,0.5,0.3333333333333333,0.75,1,290000
0.25955967555040554,0.375,0.3333333333333333,0.625,1,139000
-1.0011587485515645,0.25,0.3333333333333333,0.75,1,124500
0.12977983777520274,0.375,0.3333333333333333,0.75,0,205000
0.14831981460023175,0.375,0.3333333333333333,0.5,1,201000
-0.9269988412514484,0.25,0.3333333333333333,0.5,1,141000
1.015063731170336,0.375,0.3333333333333333,0.5,1,415298
0.8621089223638471,0.5,0.3333333333333333,0.5,1,192000
0.8003089996137505,0.375,0.3333333333333333,0.625,1,228500
-0.3120896098879876,0.25,0.3333333333333333,0.5,1,185000
-0.2317497103128621,0.25,0.3333333333333333,0.5,1,207500
0.006179992275009656,0.375,0.3333333333333333,0.5,1,244600
0.17149478563151796,0.25,0.3333333333333333,0.5,1,179200
-0.3306295867130166,0.25,0.3333333333333333,0.5,1,164700
0.4171494785631518,0.375,0.3333333333333333,0.75,1,159000
-0.936268829663963,0.375,0.3333333333333333,0.375,1,88000
-0.8713789107763615,0.375,0.3333333333333333,0.5,1,122000
-0.10505986867516416,0.375,0.3333333333333333,0.75,1,153575
0.7029741212823484,0.375,0.3333333333333333,0.5,1,233230
0.3893395133256083,0.75,0.3333333333333333,0.625,0,135900
0.3893395133256083,0.375,0.3333333333333333,0.375,1,131000
1.2344534569331789,0.375,0.3333333333333333,0.75,1,235000
0.2780996523754345,0.375,0.3333333333333333,0.5,1,167000
-0.7122441096948628,0.375,0.3333333333333333,0.625,1,142500
0.14522981846272692,0.5,0.3333333333333333,0.5,1,152000
0.7508690614136733,0.375,0.3333333333333333,0.5,1,239000
0.4310544611819235,0.375,0.3333333333333333,0.625,1,175000
-0.4820393974507532,0.375,0.3333333333333333,0.875,1,158500
-0.197759752800309,0.25,0.3333333333333333,0.5,1,157000
1.5264580919273851,0.5,0.3333333333333333,0.5,1,267000
0.11896485129393587,0.375,0.3333333333333333,0.5,1,205000
-0.880648899188876,0.375,0.3333333333333333,0.75,1,149900
3.134801081498648,0.375,0.3333333333333333,1.0,1,295000
0.8281189648512939,0.375,0.3333333333333333,0.5,1,305900
1.2035534955581306,0.5,0.3333333333333333,0.5,1,225000
-0.08960988798764001,0.375,0.3333333333333333,0.75,1,89500
-0.9316338354577056,0.125,0.3333333333333333,0.5,1,82500
0.7415990730011588,0.375,0.3333333333333333,0.5,1,360000
0.057164928543839325,0.375,0.3333333333333333,0.5,1,165600
-0.7601390498261877,0.25,0.3333333333333333,0.625,1,132000
-0.5345693317883352,0.375,0.3333333333333333,0.75,1,119900
0.8837388953263808,0.375,0.3333333333333333,0.5,1,375000
0.2734646581691773,0.375,0.3333333333333333,0.75,1,178000
-0.04943993820007725,0.375,0.3333333333333333,0.5,1,188500
1.3735032831208962,0.5,0.3333333333333333,0.75,1,260000
0.764774044032445,0.375,0.3333333333333333,0.5,1,270000
1.826187717265353,0.5,0.3333333333333333,0.5,1,260000
0.012359984550019312,0.375,0.3333333333333333,0.5,1,187500
1.7489378138277327,0.5,0.3333333333333333,0.5,1,342643
1.5511780610274235,0.5,0.3333333333333333,0.5,1,354000
1.955967555040556,0.5,0.3333333333333333,0.5,1,301000
-0.4650444186944767,0.375,0.3333333333333333,0.875,1,126175
2.3391270760911547,0.625,0.3333333333333333,0.75,1,242000
-1.0212437234453458,0.25,0.3333333333333333,0.625,0,87000
0.3939745075318656,0.125,0.3333333333333333,0.5,1,324000
-0.12514484356894556,0.375,0.3333333333333333,0.5,1,145250
1.0351487060641174,0.625,0.3333333333333333,0.625,0,214500
-0.4202394747006567,0.375,0.3333333333333333,0.5,0,78000
0.4078794901506373,0.75,0.6666666666666666,0.375,1,119000
-0.6303592120509849,0.375,0.3333333333333333,0.625,1,139000
0.2549246813441483,0.375,0.3333333333333333,0.5,1,284000
-0.1637697952877559,0.25,0.3333333333333333,0.5,1,207000
0.2688296639629201,0.375,0.3333333333333333,0.5,1,192000
0.4974893781382773,0.375,0.3333333333333333,0.625,1,228950
0.7076091154886056,0.375,0.3333333333333333,0.5,1,377426
0.1112398609501738,0.375,0.3333333333333333,0.5,1,214000
0.242564696794129,0.375,0.3333333333333333,0.75,1,202500
-0.3847045191193511,0.375,0.3333333333333333,0.75,1,155000
0.6859791425260718,0.5,0.3333333333333333,0.5,1,202900
-0.962533796832754,0.25,0.3333333333333333,0.375,1,82000
-0.6550791811510236,0.25,0.6666666666666666,0.375,0,87500
0.3398995751255311,0.25,0.3333333333333333,0.5,1,266000
-0.5438393202008498,0.375,0.3333333333333333,0.25,1,85000
0.17458478176902278,0.375,0.3333333333333333,0.5,1,140200
-0.7817690227887215,0.25,0.3333333333333333,0.875,1,151500
0.0216299729625338,0.375,0.3333333333333333,0.5,1,157500
0.2502896871378911,0.25,0.3333333333333333,0.5,1,154000
1.952877558903052,0.5,0.3333333333333333,0.5,1,437154
0.6257242178447276,0.25,0.3333333333333333,0.5,1,318061
-0.016994978756276556,0.25,0.3333333333333333,0.5,1,190000
-0.5453843182696022,0.375,0.3333333333333333,0.625,0,95000
-1.149478563151796,0.25,0.3333333333333333,0.875,1,105900
0.20239474700656626,0.25,0.3333333333333333,0.5,1,140000
-0.4078794901506373,0.375,0.3333333333333333,0.5,1,177500
-0.458864426419467,0.375,0.3333333333333333,0.625,1,173000
-0.4974893781382773,0.375,0.3333333333333333,0.5,1,134000
-0.17303978370027034,0.375,0.3333333333333333,0.375,1,130000
0.7106991116261104,0.375,0.3333333333333333,0.5,1,280000
-0.8528389339513326,0.25,0.3333333333333333,0.625,1,156000
0.06334492081884897,0.375,0.3333333333333333,0.5,1,145000
0.7076091154886056,0.5,0.3333333333333333,0.5,1,198500
-0.7369640787949016,0.25,0.3333333333333333,0.875,1,118000
0.16994978756276555,0.375,0.3333333333333333,0.5,1,190000
-0.1853997682502897,0.375,0.3333333333333333,0.75,1,147000
-0.10814986481266901,0.375,0.3333333333333333,0.5,1,159000
-0.05098493626882966,0.375,0.3333333333333333,0.5,1,165000
-0.30281962147547314,0.25,0.3333333333333333,0.625,1,132000
-0.2734646581691773,0.375,0.3333333333333333,0.75,1,162000
0.3089996137504828,0.375,0.3333333333333333,0.5,1,172400
0.19157976052529926,0.5,0.3333333333333333,0.375,1,134432
-1.1000386249517191,0.25,0.3333333333333333,0.5,1,125000
-0.22402471996910006,0.375,0.3333333333333333,0.625,1,123000
0.7168791039011201,0.5,0.3333333333333333,0.5,1,219500
-0.8651989185013519,0.125,0.3333333333333333,0.0,0,61000
-0.8497489378138278,0.25,0.3333333333333333,0.5,1,148000
1.548088064889919,0.5,0.3333333333333333,0.5,1,340000
0.6056392429509463,0.125,0.3333333333333333,0.125,1,394432
0.5191193511008111,0.375,0.3333333333333333,0.5,1,179000
0.35071456160679804,0.375,0.3333333333333333,0.625,1,127000
-0.2518346852066435,0.25,0.3333333333333333,0.5,1,187750
0.5144843568945539,0.375,0.3333333333333333,0.5,1,213500
-1.0505986867516417,0.25,0.3333333333333333,0.25,0,76000
0.7555040556199305,0.375,0.3333333333333333,0.5,1,240000
-0.30127462340672073,0.25,0.3333333333333333,0.5,1,192000
-0.43259945925067605,0.625,0.3333333333333333,0.25,1,81000
-0.5237543453070683,0.375,0.3333333333333333,0.625,1,125000
0.02317497103128621,0.375,0.3333333333333333,0.5,1,191000
1.3410583236770954,0.375,0.3333333333333333,0.5,1,426000
-0.14986481266898416,0.5,0.3333333333333333,0.875,1,119000
0.7678640401699498,0.375,0.3333333333333333,0.5,1,215000
-0.899188876013905,0.375,0.3333333333333333,0.75,1,106500
-1.0444186944766318,0.25,0.3333333333333333,0.5,1,100000
-0.6643491695635381,0.25,0.3333333333333333,0.625,1,109000
-0.4943993820007725,0.375,0.3333333333333333,0.625,1,129000
-0.880648899188876,0.25,0.3333333333333333,0.5,1,123000
0.5376593279258401,0.5,0.3333333333333333,0.5,1,169500
-0.5979142526071842,0.25,0.3333333333333333,0.125,1,67000
0.1328698339127076,0.25,0.3333333333333333,0.5,1,241000
-0.2719196601004249,0.125,0.3333333333333333,0.5,1,245500
-0.2379297025878717,0.375,0.3333333333333333,0.5,1,164990
-1.223638470451912,0.25,0.3333333333333333,0.875,1,108000
1.2344534569331789,0.5,0.3333333333333333,0.5,1,258000
0.16685979142526072,0.375,0.3333333333333333,0.5,1,168000
0.2410196987253766,0.375,0.3333333333333333,0.375,1,150000
0.2703746620316725,0.375,0.3333333333333333,0.5,1,115000
0.33371958285052145,0.5,0.3333333333333333,0.75,1,177000
1.0938586326767092,0.375,0.3333333333333333,0.5,1,280000
0.9486288142139824,0.375,0.3333333333333333,0.5,1,339750
-0.29045963692545385,0.375,0.3333333333333333,0.25,1,60000
-0.6303592120509849,0.375,0.3333333333333333,0.5,0,145000
0.0216299729625338,0.25,0.3333333333333333,0.5,1,222000
-0.6736191579760525,0.25,0.3333333333333333,0.625,1,115000
0.977983777520278,0.375,0.3333333333333333,0.5,1,228000
-0.19157976052529926,0.375,0.3333333333333333,0.5,1,181134
-0.0988798764001545,0.375,0.3333333333333333,0.75,1,149500
1.7921977597528005,0.5,0.3333333333333333,0.625,0,239000
-0.5098493626882966,0.375,0.3333333333333333,0.625,0,126000
-0.6303592120509849,0.375,0.3333333333333333,0.625,1,142000
-0.1853997682502897,0.25,0.6666666666666666,0.5,1,206300
0.21320973348783315,0.375,0.3333333333333333,0.75,1,215000
-0.7354190807261491,0.25,0.3333333333333333,0.5,1,113000
1.8014677481653147,0.5,0.3333333333333333,0.5,1,315000
-0.4140594824256469,0.25,0.3333333333333333,0.5,1,139000
-0.11587485515643105,0.375,0.3333333333333333,0.875,1,135000
0.2780996523754345,0.25,0.3333333333333333,0.5,1,275000
-0.8605639242950947,0.375,0.3333333333333333,0.625,1,109008
-0.395519505600618,0.25,0.3333333333333333,0.5,1,195400
-0.08033989957512554,0.375,0.3333333333333333,0.5,1,175000
-0.7369640787949016,0.25,0.3333333333333333,0.5,1,85400
-0.4109694862881421,0.5,0.3333333333333333,0.75,1,79900
-0.15295480880648898,0.25,0.3333333333333333,0.5,1,122500
0.21629972962533803,0.375,0.3333333333333333,0.5,1,181000
-1.2885283893395134,0.125,0.3333333333333333,0.75,1,81000
0.3043646195442256,0.375,0.3333333333333333,0.625,1,212000
-0.5345693317883352,0.25,0.3333333333333333,0.875,1,116000
-0.8651989185013519,0.25,0.3333333333333333,0.75,1,119000
-1.1896485129393588,0.25,0.3333333333333333,0.625,0,90350
-0.4140594824256469,0.375,0.3333333333333333,0.875,1,110000
1.4492081884897643,0.25,0.3333333333333333,0.5,1,555000
-0.03707995365005794,0.5,0.6666666666666666,0.375,0,118000
0.16840478949401316,0.375,0.3333333333333333,0.75,1,162900
